"_ID","_X","_Y"
1,666159.0014,5203901.0013
1,666280.0014,5204062.7513
1,666328.7514,5204137.0013
1,666465.5014,5204299.0013
1,666503.0014,5204329.7513
1,666586.0014,5204371.0013
1,667063.2514,5204379.2513
1,667622.2514,5204200.5013
1,667658.2514,5204173.0013
1,667674.0014,5204151.7513
1,667703.2514,5204096.5013
1,667754.7514,5203971.5013
1,667802.7514,5203828.2513
1,667814.7514,5203731.0013
1,667859.7514,5203640.2513
1,667921.2514,5203584.7513
1,667975.7514,5203569.5013
1,668019.7514,5203601.5013
1,668348.7514,5203841.0013
1,668465.5014,5203935.5013
1,668646.2514,5204081.0013
1,668964.0014,5204312.5013
1,669293.5014,5204373.2513
1,669364.7514,5204386.0013
1,670507.0014,5204440.7513
1,670580.0014,5204424.2513
1,670768.5014,5204619.0013
1,671113.2514,5204901.7513
1,672127.5014,5205631.0013
1,672171.5014,5205662.2513
1,672251.7514,5205679.5013
1,673792.0014,5205996.0013
1,675014.7514,5206097.2513
1,675766.2514,5206361.0013
1,675816.2514,5206458.0013
1,675850.2514,5206520.5013
1,675916.5014,5206616.7513
1,675987.2514,5206717.5013
1,676039.7514,5206773.7513
1,676203.7514,5206944.5013
1,676263.7514,5207004.7513
1,676319.5014,5207058.5013
1,676348.2514,5207083.5013
1,676394.2514,5207113.0013
1,676431.2514,5207131.5013
1,676467.7514,5207127.5013
1,676489.2514,5207122.7513
1,676514.2514,5207113.5013
1,676560.2514,5207095.2513
1,677421.7514,5206718.7513
1,677660.5014,5206518.2513
1,678189.2514,5206645.7513
1,678562.5014,5206973.5013
1,679334.5014,5207002.7513
1,679359.2514,5207002.0013
1,679402.0014,5206990.5013
1,679844.7514,5206690.2513
1,679881.0014,5206661.2513
1,680753.7514,5205849.5013
1,680795.2514,5205798.0013
1,681141.2514,5205319.5013
1,681148.0014,5205300.5013
1,681155.0014,5205275.2513
1,681164.5014,5205224.0013
1,681168.2514,5205172.5013
1,681169.0014,5205147.0013
1,681169.7514,5205116.5013
1,682728.5014,5204297.7513
1,683171.7514,5204385.0013
1,683757.7514,5204507.5013
1,684473.5014,5204783.0013
1,684821.7514,5204988.5013
1,685599.5014,5205452.5013
1,685621.2514,5205468.5013
1,685755.2514,5205585.0013
1,685822.2514,5205645.5013
1,685835.7514,5205670.5013
1,685852.0014,5205725.7513
1,685859.0014,5205751.2513
1,685864.7514,5205858.2513
1,685870.7514,5205952.5013
1,685876.5014,5206024.0013
1,685879.0014,5206047.5013
1,685882.2514,5206072.5013
1,685890.0014,5206095.5013
1,685982.7514,5206373.0013
1,686000.2514,5206410.2513
1,686044.5014,5206503.5013
1,686068.7514,5206551.2513
1,686546.0014,5207335.0013
1,686589.7514,5207405.2513
1,686647.5014,5207450.5013
1,686714.7514,5207479.2513
1,686740.5014,5207486.0013
1,686760.7514,5207490.2513
1,686786.0014,5207493.7513
1,686810.7514,5207493.2513
1,686865.0014,5207488.5013
1,686955.0014,5207474.7513
1,686979.2514,5207467.7513
1,687255.7514,5207509.0013
1,687811.5014,5207749.7513
1,687868.2514,5207787.2513
1,687865.0014,5207856.7513
1,687852.2514,5207902.2513
1,687824.2514,5207974.7513
1,687805.7514,5208016.2513
1,687799.7514,5208046.7513
1,687778.5014,5208170.5013
1,687773.7514,5208219.5013
1,687780.5014,5208250.2513
1,687825.0014,5208450.2513
1,687834.5014,5208484.5013
1,687842.2514,5208510.7513
1,687881.2514,5208638.5013
1,687888.5014,5208654.5013
1,687901.7514,5208684.5013
1,687915.0014,5208709.0013
1,688371.2514,5209428.5013
1,688410.0014,5209481.5013
1,688458.0014,5209520.7513
1,688487.2514,5209536.5013
1,688511.7514,5209548.2513
1,688532.2514,5209558.0013
1,688548.7514,5209562.5013
1,688573.2514,5209569.0013
1,688599.2514,5209570.7513
1,688712.7514,5209573.7513
1,688737.0014,5209574.0013
1,688826.0014,5209572.2513
1,689228.7514,5209559.0013
1,689361.7514,5209550.5013
1,689509.2514,5209530.0013
1,690013.5014,5209455.0013
1,690697.5014,5209065.7513
1,690714.7514,5208928.0013
1,690741.7514,5208948.5013
1,690801.0014,5208954.2513
1,691031.2514,5208965.5013
1,691084.2514,5208944.7513
1,692601.2514,5207583.0013
1,692638.7514,5207544.7513
1,692661.7514,5207520.0013
1,692722.7514,5207425.5013
1,692745.2514,5207377.5013
1,692762.7514,5207296.0013
1,692753.7514,5207238.0013
1,692740.7514,5207161.2513
1,692730.7514,5207111.0013
1,692725.2514,5207082.7513
1,692737.7514,5207038.5013
1,692751.2514,5206997.5013
1,692879.5014,5206866.2513
1,692914.7514,5206831.0013
1,692994.5014,5206774.7513
1,693019.2514,5206759.5013
1,693043.7514,5206746.2513
1,693095.2514,5206723.0013
1,693103.2514,5206723.5013
1,693400.0014,5206956.5013
1,694002.2514,5207337.5013
1,694094.2514,5207392.5013
1,694255.5014,5207445.5013
1,694330.2514,5207469.0013
1,694471.7514,5207505.5013
1,694490.7514,5207504.2513
1,694526.0014,5207498.0013
1,694897.5014,5207552.7513
1,695543.0014,5207803.7513
1,695587.7514,5207826.5013
1,696019.7514,5208093.7513
1,696296.7514,5208275.0013
1,696314.5014,5208305.0013
1,696313.0014,5208334.2513
1,696308.7514,5208368.5013
1,696300.2514,5208430.2513
1,696291.7514,5208483.2513
1,696273.5014,5208589.0013
1,696261.2514,5208642.5013
1,696260.5014,5208719.0013
1,696279.7514,5208760.5013
1,696367.2514,5208825.5013
1,696880.7514,5209132.5013
1,698424.2514,5209866.0013
1,698892.0014,5210021.5013
1,699767.0014,5210109.7513
1,699790.2514,5210102.2513
1,699803.7514,5210093.7513
1,699816.0014,5210070.0013
1,699835.2514,5210023.2513
1,699939.7514,5209766.7513
1,700041.2514,5209537.7513
1,700050.7514,5209518.7513
1,700457.2514,5209034.0013
1,700532.7514,5208995.0013
1,702020.2514,5208355.5013
1,702403.7514,5208206.0013
1,702915.2514,5208008.0013
1,703630.2514,5208006.7513
1,703675.7514,5208012.0013
1,703739.7514,5208026.5013
1,703803.5014,5208046.7513
1,703846.5014,5208064.0013
1,703902.2514,5208094.0013
1,704052.2514,5208166.0013
1,704500.5014,5208370.0013
1,706228.2514,5208155.2513
1,706248.0014,5208137.0013
1,706683.7514,5207560.0013
1,706696.2514,5207534.5013
1,706981.2514,5206948.0013
1,707523.2514,5205965.5013
1,707557.2514,5205921.5013
1,707580.5014,5205899.5013
1,707609.0014,5205885.5013
1,707667.7514,5205871.5013
1,707703.0014,5205866.7513
1,707739.7514,5205865.0013
1,708246.2514,5205782.2513
1,709052.2514,5205570.2513
1,709371.0014,5205839.0013
1,709433.0014,5205872.7513
1,709740.0014,5205960.5013
1,710512.2514,5206586.5013
1,710623.2514,5206880.2513
1,710679.2514,5206982.7513
1,710881.7514,5207349.7513
1,710950.7514,5207443.7513
1,711596.0014,5208236.0013
1,711669.2514,5208245.0013
1,713262.7514,5208212.7513
1,713351.2514,5208195.5013
1,713480.7514,5208166.7513
1,713547.2514,5208152.0013
1,713670.2514,5208100.5013
1,713711.2514,5208074.5013
1,713723.7514,5208063.7513
1,714110.7514,5208063.7513
1,714153.0014,5208072.5013
1,714182.5014,5208079.2513
1,715682.7514,5208458.7513
1,715709.7514,5208468.5013
1,715731.0014,5208477.7513
1,715754.2514,5208504.5013
1,715784.7514,5208543.2513
1,715914.0014,5208811.2513
1,715964.7514,5208925.2513
1,715991.5014,5209018.7513
1,716001.0014,5209040.0013
1,716014.0014,5209066.7513
1,716027.2514,5209087.5013
1,716043.2514,5209104.7513
1,716100.0014,5209154.5013
1,716155.0014,5209199.7513
1,716346.2514,5209350.5013
1,716750.5014,5209324.7513
1,716810.5014,5209320.0013
1,716851.2514,5209315.0013
1,716888.0014,5209310.2513
1,716895.2514,5209309.5013
1,716953.5014,5209356.7513
1,716974.2514,5209379.7513
1,716981.0014,5209389.0013
1,717393.2514,5210069.0013
1,717461.0014,5210209.5013
1,717481.0014,5210231.5013
1,717518.7514,5210269.7513
1,718014.2514,5210615.0013
1,718799.2514,5211034.5013
1,719991.0014,5211482.5013
1,720728.7514,5212241.0013
1,721582.0014,5213105.0013
1,721614.7514,5213127.7513
1,721691.2514,5213175.5013
1,721734.2514,5213196.7513
1,722833.5014,5213714.2513
1,722852.2514,5213722.0013
1,722886.5014,5213734.0013
1,722909.2514,5213736.2513
1,722958.2514,5213737.0013
1,723016.7514,5213731.7513
1,723300.7514,5213693.5013
1,723354.2514,5213684.2513
1,723419.0014,5213669.0013
1,723532.0014,5213620.5013
1,723644.0014,5213566.0013
1,725580.2514,5214152.0013
1,725605.7514,5214182.0013
1,725629.5014,5214222.0013
1,725641.5014,5214244.0013
1,725742.0014,5214471.2513
1,725790.5014,5214585.2513
1,725850.5014,5214727.7513
1,725887.0014,5214786.7513
1,725910.2514,5214821.0013
1,725947.2514,5214871.7513
1,726132.5014,5215076.0013
1,726157.2514,5215102.2513
1,726267.7514,5215180.2513
1,726292.2514,5215196.7513
1,726337.0014,5215206.7513
1,726414.7514,5215215.7513
1,727701.0014,5215229.7513
1,727722.0014,5215228.5013
1,728365.7514,5215134.5013
1,728597.7514,5215092.5013
1,728902.7514,5215034.2513
1,729129.7514,5214974.2513
1,729236.2514,5214973.7513
1,729286.5014,5214975.0013
1,729311.7514,5214976.2513
1,729478.0014,5214986.0013
1,729559.7514,5215013.5013
1,729583.7514,5215025.7513
1,730245.2514,5215380.2513
1,730266.7514,5215392.2513
1,730280.0014,5215413.0013
1,730325.7514,5215488.7513
1,730342.7514,5215519.0013
1,730356.2514,5215594.7513
1,730363.2514,5215646.5013
1,730374.0014,5215793.5013
1,730372.0014,5215828.0013
1,730501.2514,5216121.5013
1,730524.7514,5216166.0013
1,730556.2514,5216223.5013
1,730588.7514,5216270.5013
1,731160.7514,5216664.7513
1,731261.2514,5216680.0013
1,731690.7514,5216718.7513
1,732154.2514,5216675.2513
1,732214.7514,5216637.2513
1,732276.7514,5216595.5013
1,732417.0014,5216434.0013
1,732797.5014,5216500.5013
1,733572.2514,5216536.7513
1,733950.5014,5217389.7513
1,733991.7514,5217462.5013
1,734029.2514,5217527.7513
1,734046.0014,5217555.2513
1,734074.2514,5217601.0013
1,734093.5014,5217630.2513
1,734109.7514,5217653.2513
1,734127.2514,5217677.5013
1,734887.0014,5218483.0013
1,734937.5014,5218525.5013
1,735196.2514,5218634.2513
1,735229.2514,5218642.0013
1,735355.2514,5218667.0013
1,735547.0014,5218702.5013
1,735572.2514,5218706.0013
1,735623.0014,5218704.7513
1,735661.2514,5218703.5013
1,737097.2514,5218405.7513
1,737269.7514,5218516.7513
1,737599.7514,5218728.2513
1,738153.7514,5219074.5013
1,738173.0014,5219084.7513
1,738229.7514,5219095.2513
1,738754.7514,5219079.5013
1,739122.7514,5219036.7513
1,739454.0014,5219098.5013
1,740027.2514,5219279.0013
1,741177.2514,5219964.2513
1,741193.2514,5219975.7513
1,741214.2514,5219992.5013
1,741232.0014,5220013.0013
1,741264.5014,5220062.7513
1,741304.5014,5220129.5013
1,741321.2514,5220160.5013
1,741364.0014,5220221.5013
1,741420.2514,5220300.5013
1,741860.0014,5220475.2513
1,741929.2514,5220491.2513
1,742227.2514,5220372.5013
1,743820.7514,5219946.0013
1,744032.7514,5219944.2513
1,744096.5014,5219939.7513
1,744121.7514,5219932.0013
1,744851.0014,5219633.5013
1,744923.7514,5219603.2513
1,744947.0014,5219592.0013
1,744965.2514,5219578.0013
1,745010.2514,5219525.7513
1,745026.0014,5219506.5013
1,745083.2514,5219409.5013
1,745115.2514,5219343.5013
1,745126.2514,5219314.5013
1,745147.5014,5219246.2513
1,745165.0014,5219196.5013
1,745193.0014,5219135.0013
1,745268.7514,5218988.0013
1,745288.7514,5218962.0013
1,745320.5014,5218921.5013
1,745436.7514,5218782.5013
1,745904.5014,5218263.0013
1,745923.0014,5218242.5013
1,745972.5014,5218225.0013
1,746005.7514,5218222.2513
1,746042.2514,5218224.2513
1,746058.7514,5218208.7513
1,746088.2514,5218163.7513
1,746095.2514,5218141.7513
1,746101.7514,5218114.5013
1,746104.7514,5218083.2513
1,746100.2514,5218008.5013
1,746081.2514,5217968.2513
1,746059.0014,5217928.0013
1,746015.2514,5217861.5013
1,745931.2514,5217745.0013
1,745083.0014,5217185.5013
1,745040.0014,5217158.5013
1,744715.2514,5217027.2513
1,744479.0014,5216940.2513
1,744457.0014,5216935.0013
1,744362.7514,5216886.5013
1,744298.0014,5216448.0013
1,744297.2514,5216427.0013
1,744298.0014,5216406.5013
1,744303.0014,5216333.2513
1,744309.5014,5216288.2513
1,744320.5014,5216240.0013
1,744407.2514,5215909.7513
1,744399.0014,5215441.0013
1,744397.2514,5215418.7513
1,744392.2514,5215395.0013
1,744053.0014,5214424.5013
1,744041.2514,5214394.7513
1,743836.7514,5213917.7513
1,743749.2514,5213742.5013
1,743594.7514,5213447.5013
1,743250.7514,5213350.2513
1,743230.5014,5213350.7513
1,743181.5014,5213350.7513
1,742865.2514,5213314.0013
1,741878.7514,5213050.7513
1,741244.0014,5212851.2513
1,741226.5014,5212843.5013
1,741199.0014,5212829.7513
1,741154.2514,5212804.5013
1,740972.0014,5212683.5013
1,739307.0014,5212881.5013
1,739215.0014,5212864.0013
1,739109.5014,5212781.5013
1,738949.7514,5212655.0013
1,738916.2514,5212628.2513
1,737759.2514,5211614.0013
1,737715.7514,5211565.0013
1,737683.0014,5211527.5013
1,737646.0014,5211479.5013
1,737617.0014,5211439.5013
1,737597.2514,5211410.0013
1,737324.2514,5210844.7513
1,737549.5014,5210514.5013
1,737560.0014,5210499.0013
1,737631.2514,5210392.7513
1,738621.2514,5208250.2513
1,738692.0014,5207862.5013
1,738619.5014,5206758.5013
1,738356.7514,5206151.0013
1,738311.7514,5206135.7513
1,738276.2514,5206112.0013
1,738315.5014,5206005.7513
1,738326.5014,5205986.5013
1,738382.2514,5205897.7513
1,738821.0014,5205351.2513
1,738843.0014,5205329.7513
1,739322.5014,5205128.5013
1,739758.7514,5204978.0013
1,739914.2514,5204921.2513
1,740402.0014,5204722.5013
1,740464.2514,5204648.5013
1,740583.5014,5204478.0013
1,740950.2514,5203875.7513
1,741009.0014,5203773.0013
1,741219.7514,5203333.7513
1,741226.2514,5203267.0013
1,741210.5014,5202953.5013
1,741202.5014,5202880.5013
1,741194.5014,5202827.7513
1,741181.7514,5202769.7513
1,741142.0014,5202743.2513
1,741108.5014,5202721.5013
1,741063.2514,5202694.0013
1,741001.2514,5202655.2513
1,740938.7514,5202615.0013
1,740766.2514,5202428.7513
1,740739.7514,5202398.2513
1,740341.2514,5201544.7513
1,740278.2514,5201376.2513
1,739703.7514,5200804.0013
1,739494.2514,5200606.5013
1,739522.5014,5200618.2513
1,739553.2514,5200610.7513
1,740639.5014,5200144.2513
1,741541.2514,5200155.5013
1,742284.0014,5200056.2513
1,743034.2514,5199884.2513
1,743307.7514,5199582.0013
1,743722.7514,5198926.5013
1,743776.5014,5198808.5013
1,743787.5014,5198777.2513
1,743786.7514,5198758.2513
1,743687.2514,5198312.7513
1,743871.2514,5197932.2513
1,744238.5014,5197403.5013
1,744597.0014,5196932.2513
1,744628.2514,5196893.2513
1,745074.2514,5196401.2513
1,745166.7514,5196369.0013
1,745193.5014,5196368.7513
1,745297.0014,5196368.5013
1,745346.2514,5196378.7513
1,745348.5014,5196385.0013
1,745409.7514,5196697.5013
1,745424.2514,5196747.7513
1,745431.2514,5196770.2513
1,745512.7514,5196953.7513
1,745552.5014,5197029.2513
1,745574.7514,5197057.5013
1,745642.2514,5197020.5013
1,745682.0014,5196993.5013
1,745702.7514,5196977.7513
1,745778.7514,5196949.2513
1,745822.5014,5196936.2513
1,745846.7514,5196932.7513
1,745869.7514,5196930.5013
1,746030.2514,5196967.2513
1,746337.7514,5197155.0013
1,746354.2514,5197174.7513
1,746366.7514,5197193.7513
1,746602.2514,5197560.5013
1,746613.0014,5197579.2513
1,746621.0014,5197600.0013
1,746630.7514,5197629.0013
1,746638.7514,5197654.2513
1,746644.5014,5197690.7513
1,747422.2514,5198156.0013
1,748935.2514,5198002.0013
1,749521.5014,5197721.0013
1,749820.5014,5197235.5013
1,749832.2514,5197211.2513
1,749843.5014,5197162.0013
1,749858.7514,5197092.2513
1,749814.0014,5196930.0013
1,749787.2514,5196899.0013
1,749742.0014,5196815.0013
1,749663.2514,5196657.7513
1,749668.7514,5196562.2513
1,749673.7514,5196513.2513
1,749679.0014,5196486.7513
1,749692.0014,5196444.5013
1,749711.7514,5196423.0013
1,750116.2514,5196057.7513
1,750331.5014,5195938.5013
1,750427.7514,5195926.0013
1,750456.2514,5195929.0013
1,750480.2514,5195933.2513
1,750524.0014,5195933.0013
1,750575.2514,5195925.5013
1,750962.2514,5195652.0013
1,750980.0014,5195635.5013
1,750918.0014,5195160.0013
1,750807.7514,5194708.0013
1,750974.0014,5194152.7513
1,751061.5014,5193931.5013
1,751395.2514,5193243.5013
1,751644.0014,5193214.0013
1,751859.7514,5193196.2513
1,751900.5014,5193196.5013
1,751945.7514,5193193.0013
1,751989.7514,5193187.2513
1,752041.2514,5193168.0013
1,752128.5014,5193122.2513
1,752203.7514,5193076.7513
1,752224.5014,5193032.2513
1,752231.5014,5192998.0013
1,752227.7514,5192271.0013
1,752207.5014,5192217.5013
1,751848.0014,5191736.2513
1,751608.7514,5191436.5013
1,751368.5014,5191184.2513
1,751149.5014,5190938.0013
1,750485.0014,5190036.0013
1,750512.2514,5190014.7513
1,750533.7514,5190002.0013
1,750555.0014,5189993.2513
1,750574.5014,5189978.7513
1,750594.2514,5189962.2513
1,750667.7514,5189871.0013
1,751028.7514,5189413.0013
1,751315.7514,5188680.0013
1,751305.7514,5188622.0013
1,751295.2514,5188577.7513
1,750772.2514,5187661.0013
1,750453.7514,5187417.5013
1,750459.2514,5187379.5013
1,750491.2514,5187226.0013
1,750517.2514,5187123.7513
1,750716.5014,5186514.7513
1,750729.0014,5186492.2513
1,750741.7514,5186475.0013
1,750760.2514,5186461.2513
1,750782.5014,5186451.0013
1,750806.5014,5186440.0013
1,750825.7514,5186433.2513
1,750849.0014,5186426.7513
1,750886.0014,5186426.7513
1,752118.2514,5186459.0013
1,752428.5014,5186524.7513
1,752462.0014,5186582.0013
1,752486.5014,5186626.0013
1,752522.5014,5186686.5013
1,752547.0014,5186706.7513
1,752563.5014,5186720.2513
1,752599.5014,5186749.0013
1,752627.2514,5186767.5013
1,752650.7514,5186770.0013
1,752698.7514,5186765.2513
1,752742.2514,5186759.0013
1,752771.7514,5186753.5013
1,753809.2514,5186509.0013
1,753835.7514,5186501.5013
1,753869.7514,5186491.5013
1,753975.2514,5186452.2513
1,754025.7514,5186431.7513
1,754201.5014,5186327.5013
1,754271.0014,5186267.7513
1,754299.2514,5186248.0013
1,754423.2514,5186212.7513
1,755554.2514,5185984.2513
1,755908.2514,5186043.7513
1,755942.7514,5186028.5013
1,756395.7514,5185797.0013
1,756454.7514,5185733.7513
1,756483.2514,5185690.7513
1,756519.7514,5185614.5013
1,756524.2514,5185504.7513
1,756524.5014,5185478.0013
1,756520.7514,5185426.7513
1,756572.0014,5184979.5013
1,756610.7514,5184685.5013
1,756624.2514,5184639.0013
1,756810.7514,5184175.2513
1,757021.0014,5183755.5013
1,757165.2514,5183396.2513
1,757269.0014,5182891.0013
1,757391.2514,5182260.0013
1,757398.7514,5182231.2513
1,757449.5014,5182042.5013
1,757453.5014,5182029.2513
1,758213.5014,5180005.0013
1,758277.0014,5179904.2513
1,758305.2514,5179863.7513
1,758673.0014,5179436.0013
1,759203.2514,5179108.2513
1,760035.2514,5178485.5013
1,761063.2514,5177759.5013
1,761138.2514,5177715.0013
1,761224.0014,5177669.7513
1,761322.5014,5177639.7513
1,761368.7514,5177627.2513
1,761538.2514,5177603.7513
1,761641.2514,5177612.2513
1,762359.0014,5177121.5013
1,762999.7514,5176674.0013
1,763343.7514,5176464.5013
1,763367.5014,5176473.2513
1,763459.2514,5176580.0013
1,763514.0014,5176650.2513
1,763578.2514,5176677.5013
1,763672.2514,5176678.0013
1,763971.7514,5176670.5013
1,765694.0014,5176428.7513
1,765770.0014,5176403.5013
1,765848.5014,5176338.2513
1,765874.2514,5176301.7513
1,765924.0014,5176211.5013
1,766013.2514,5175999.0013
1,766033.5014,5175690.5013
1,766029.5014,5175664.2513
1,766006.2514,5175638.5013
1,765954.5014,5175604.0013
1,765857.2514,5175546.5013
1,765643.0014,5175433.5013
1,764624.5014,5174969.5013
1,763685.5014,5174591.0013
1,762920.2514,5174312.5013
1,762809.7514,5174265.5013
1,762769.2514,5174243.0013
1,762736.2514,5174198.0013
1,762693.5014,5174139.5013
1,762429.2514,5173689.5013
1,762324.7514,5173531.5013
1,761583.7514,5172492.0013
1,761221.2514,5172013.5013
1,760782.2514,5171471.0013
1,760425.7514,5171307.0013
1,759701.0014,5171144.0013
1,759604.0014,5171125.5013
1,759403.7514,5171201.5013
1,759245.5014,5171262.0013
1,759137.0014,5171305.0013
1,758978.0014,5171333.0013
1,758869.0014,5171315.0013
1,758732.7514,5171233.5013
1,758665.5014,5170965.0013
1,758624.7514,5170756.5013
1,758617.5014,5170673.0013
1,758652.5014,5170539.0013
1,759017.5014,5170042.0013
1,759405.0014,5169788.5013
1,759414.7514,5169778.5013
1,759512.0014,5169669.0013
1,759576.7514,5169554.5013
1,759571.2514,5169515.0013
1,759533.0014,5169302.0013
1,759501.0014,5169222.0013
1,759433.0014,5169167.0013
1,759233.0014,5169028.0013
1,758128.0014,5168656.0013
1,757835.0014,5168602.0013
1,757490.0014,5168582.0013
1,757332.0014,5168577.0013
1,756385.0014,5169037.0013
1,756101.0014,5169307.0013
1,755624.0014,5169660.0013
1,755247.0014,5169512.0013
1,754421.0014,5169554.0013
1,753904.7514,5169588.7513
1,753885.0014,5169496.0013
1,753875.0014,5169439.0013
1,753861.0014,5169354.0013
1,753844.0014,5169227.0013
1,753844.0014,5169224.0013
1,753841.0014,5169123.0013
1,753841.0014,5169120.0013
1,753893.0014,5169039.0013
1,753956.5014,5168941.2513
1,753273.0014,5168447.0013
1,753156.0014,5168364.0013
1,752334.0014,5168215.0013
1,752195.0014,5168200.0013
1,751650.0014,5168155.0013
1,751504.0014,5168157.0013
1,750544.0014,5168409.0013
1,750438.0014,5168447.0013
1,750329.0014,5168669.0013
1,750261.0014,5168813.0013
1,750205.0014,5168958.0013
1,750159.0014,5169040.0013
1,749956.0014,5169179.0013
1,749724.0014,5169319.0013
1,748479.0014,5168707.0013
1,748299.0014,5167834.0013
1,748183.0014,5167781.0013
1,748040.0014,5167731.0013
1,747570.0014,5167551.0013
1,747009.0014,5167329.0013
1,746733.0014,5167219.0013
1,746489.0014,5167118.0013
1,746218.0014,5166998.0013
1,746080.0014,5166924.0013
1,745968.0014,5166796.0013
1,745935.0014,5166632.0013
1,745920.0014,5166507.0013
1,745874.0014,5166434.0013
1,745463.0014,5165822.0013
1,744860.0014,5165341.0013
1,744808.0014,5165304.0013
1,744709.0014,5165271.0013
1,744600.0014,5165261.0013
1,744579.0014,5165329.0013
1,744558.0014,5165398.0013
1,744546.2514,5165493.2513
1,744648.0014,5166150.0013
1,744674.2514,5168150.5013
1,743939.0014,5168137.0013
1,743808.0014,5168140.0013
1,743796.5014,5168143.5013
1,743712.0014,5168170.0013
1,743573.0014,5168389.0013
1,743504.0014,5168509.0013
1,743432.0014,5168649.0013
1,743328.0014,5168844.0013
1,743324.0014,5168851.0013
1,743251.0014,5168977.0013
1,743174.0014,5169097.0013
1,742928.0014,5169468.0013
1,742821.0014,5169590.0013
1,742095.0014,5169857.0013
1,742025.0014,5169861.0013
1,741090.7514,5169519.2513
1,740816.0014,5169507.0013
1,740432.0014,5169886.0013
1,739388.0014,5170637.0013
1,739251.0014,5170726.0013
1,738264.0014,5171394.0013
1,738121.0014,5171504.0013
1,738040.0014,5171593.0013
1,737983.0014,5171710.0013
1,737965.0014,5171805.0013
1,737947.0014,5171892.0013
1,737900.0014,5171971.0013
1,737827.0014,5172070.0013
1,737715.0014,5172149.0013
1,737237.0014,5172394.0013
1,736561.0014,5172739.0013
1,735843.7514,5173026.5013
1,735752.0014,5173118.0013
1,735671.0014,5173204.0013
1,735622.0014,5173293.0013
1,735597.0014,5173379.0013
1,735552.0014,5173465.0013
1,735496.0014,5173555.0013
1,735394.0014,5173717.0013
1,735312.0014,5173780.0013
1,735252.0014,5173794.0013
1,734908.0014,5173818.0013
1,734755.5014,5173828.5013
1,734842.0014,5172867.0013
1,734712.0014,5171398.0013
1,734720.0014,5171339.0013
1,735350.7514,5170241.2513
1,735284.0014,5170202.0013
1,735138.0014,5170120.0013
1,735018.0014,5170022.0013
1,734981.0014,5169944.0013
1,734940.0014,5169759.0013
1,734873.0014,5169316.0013
1,734773.0014,5168575.0013
1,734756.0014,5168384.0013
1,734737.0014,5168221.0013
1,734714.0014,5168056.0013
1,734665.0014,5167886.0013
1,734567.0014,5167766.0013
1,734446.0014,5167709.0013
1,734276.0014,5167673.0013
1,734183.0014,5167646.0013
1,733919.0014,5167497.0013
1,733835.0014,5167444.0013
1,733299.0014,5166304.0013
1,733577.0014,5165616.0013
1,733626.0014,5165507.0013
1,733655.0014,5165372.0013
1,733690.7514,5164739.0013
1,733667.0014,5164558.0013
1,733520.0014,5163822.0013
1,733494.0014,5163727.0013
1,733467.7514,5163662.0013
1,733364.0014,5163501.0013
1,733282.0014,5163407.0013
1,733189.0014,5163328.0013
1,733068.0014,5163236.0013
1,732916.0014,5163149.0013
1,732755.0014,5163035.0013
1,732639.0014,5162913.0013
1,732569.0014,5162808.0013
1,732501.0014,5162670.0013
1,732287.0014,5162032.0013
1,732142.0014,5161427.0013
1,732142.0014,5161261.0013
1,732098.0014,5161107.0013
1,732020.0014,5160957.0013
1,731932.0014,5160860.0013
1,731846.0014,5160819.0013
1,731762.0014,5160834.0013
1,731677.0014,5160868.0013
1,731129.5014,5159873.2513
1,731115.0014,5159857.0013
1,731044.0014,5159731.0013
1,730624.0014,5158944.0013
1,730526.0014,5158721.0013
1,730352.0014,5158366.0013
1,730257.0014,5158173.0013
1,730162.0014,5158027.0013
1,730101.0014,5157934.0013
1,730065.0014,5157886.0013
1,730015.0014,5157822.0013
1,729478.0014,5158703.0013
1,729367.0014,5158884.0013
1,729239.0014,5159070.0013
1,729130.0014,5159173.0013
1,728990.0014,5159162.0013
1,727491.0014,5159042.0013
1,727342.0014,5158981.0013
1,726425.5014,5158542.0013
1,726369.0014,5158500.0013
1,726279.0014,5158428.0013
1,726240.0014,5158389.0013
1,726208.0014,5158295.0013
1,726185.0014,5158169.0013
1,726157.0014,5158013.0013
1,726085.0014,5157708.0013
1,726007.0014,5157386.0013
1,725971.0014,5157287.0013
1,725590.0014,5157145.0013
1,725087.0014,5157085.0013
1,724737.0014,5157144.0013
1,724599.0014,5157179.0013
1,724463.0014,5157251.0013
1,724302.0014,5157343.0013
1,724176.0014,5157414.0013
1,723825.0014,5157549.0013
1,723581.7514,5157589.7513
1,723580.0014,5157590.0013
1,723472.0014,5157605.0013
1,723379.0014,5157585.0013
1,723083.0014,5157442.0013
1,722551.0014,5157161.0013
1,722391.0014,5157022.0013
1,721357.0014,5156372.0013
1,720967.0014,5156326.0013
1,720741.0014,5156294.0013
1,720646.0014,5156270.0013
1,718938.0014,5155781.0013
1,718798.0014,5155735.0013
1,718547.0014,5155603.0013
1,718273.0014,5155438.0013
1,717065.5014,5154678.5013
1,NA,NA
1,847961.0014,5109791.5013
1,847947.7514,5109512.5013
1,848028.5014,5109414.5013
1,848071.0014,5109384.5013
1,848163.0014,5109374.0013
1,848428.0014,5109352.0013
1,848634.2514,5109331.5013
1,849002.7514,5109281.0013
1,849005.0014,5109250.0013
1,849024.5014,5108964.5013
1,848903.5014,5107934.0013
