"state","year","operas","operas_annals","operas_amazon","operas_met","copyright_post1801","state1","basic_copyright","extend_life30","extend_life40"
"lombardy",1860,2,1,0,0,NA,4,1,1,0
"lombardy",1861,0,0,0,0,NA,4,1,0,0
"lombardy",1862,0,0,0,0,NA,4,1,0,0
"lombardy",1863,0,0,0,0,NA,4,1,0,0
"lombardy",1864,0,0,0,0,NA,4,1,0,0
"lombardy",1865,4,0,0,0,NA,4,1,0,1
"lombardy",1866,8,1,0,0,NA,4,1,0,1
"lombardy",1867,5,1,0,0,NA,4,1,0,1
"lombardy",1868,6,1,0,0,NA,4,1,0,1
"lombardy",1869,5,2,0,0,NA,4,1,0,1
"lombardy",1870,2,0,0,0,NA,4,1,0,1
"lombardy",1871,7,1,0,0,NA,4,1,0,1
"lombardy",1872,4,0,0,0,NA,4,1,0,1
"lombardy",1873,6,1,0,0,NA,4,1,0,1
"lombardy",1874,4,1,0,0,NA,4,1,0,1
"lombardy",1875,8,0,0,0,NA,4,1,0,1
"lombardy",1876,7,0,1,1,NA,4,1,0,1
"lombardy",1877,5,0,0,0,NA,4,1,0,1
"lombardy",1878,5,0,0,0,NA,4,1,0,1
"lombardy",1879,7,1,0,0,NA,4,1,0,1
"lombardy",1880,5,1,0,0,NA,4,1,0,1
"lombardy",1881,4,0,0,0,NA,4,1,0,1
"lombardy",1882,2,0,0,0,NA,4,1,0,1
"lombardy",1883,4,1,0,0,NA,4,1,0,1
"lombardy",1884,7,1,1,1,NA,4,1,0,1
"lombardy",1885,4,1,0,0,NA,4,1,0,1
"lombardy",1886,7,1,0,0,NA,4,1,0,1
"lombardy",1887,6,2,1,1,NA,4,1,0,1
"lombardy",1888,2,0,0,0,NA,4,1,0,1
"lombardy",1889,3,1,1,1,NA,4,1,0,1
"lombardy",1890,5,1,0,0,NA,4,1,0,1
"lombardy",1891,2,0,0,0,NA,4,1,0,1
"lombardy",1892,4,2,1,1,NA,4,1,0,1
"lombardy",1893,5,2,1,1,NA,4,1,0,1
"lombardy",1894,9,1,0,1,NA,4,1,0,1
"lombardy",1895,8,1,0,0,NA,4,1,0,1
"lombardy",1896,5,1,0,0,NA,4,1,0,1
"lombardy",1897,9,2,0,1,NA,4,1,0,1
"lombardy",1898,6,1,0,0,NA,4,1,0,1
"lombardy",1899,0,0,0,0,NA,4,1,0,1
"lombardy",1900,4,2,0,1,NA,4,1,0,1
"papal_state",1770,0,0,0,0,NA,5,0,0,0
"papal_state",1771,0,0,0,0,NA,5,0,0,0
"papal_state",1772,0,0,0,0,NA,5,0,0,0
"papal_state",1773,0,0,0,0,NA,5,0,0,0
"papal_state",1774,0,0,0,0,NA,5,0,0,0
"papal_state",1775,0,0,0,0,NA,5,0,0,0
"papal_state",1776,0,0,0,0,NA,5,0,0,0
"papal_state",1777,1,0,0,0,NA,5,0,0,0
"papal_state",1778,2,0,0,0,NA,5,0,0,0
"papal_state",1779,2,0,0,0,NA,5,0,0,0
"papal_state",1780,2,0,0,0,NA,5,0,0,0
"papal_state",1781,2,0,0,0,0,5,0,0,0
"papal_state",1782,1,0,0,0,0,5,0,0,0
"papal_state",1783,1,0,0,0,0,5,0,0,0
"papal_state",1784,1,0,0,0,0,5,0,0,0
"papal_state",1785,1,0,0,0,0,5,0,0,0
"papal_state",1786,1,0,0,0,0,5,0,0,0
"papal_state",1787,1,0,0,0,0,5,0,0,0
"papal_state",1788,1,0,0,0,0,5,0,0,0
"papal_state",1789,1,0,0,0,0,5,0,0,0
"papal_state",1790,1,0,0,0,0,5,0,0,0
"papal_state",1791,1,0,0,0,0,5,0,0,0
"papal_state",1792,1,0,0,0,0,5,0,0,0
"papal_state",1793,1,0,0,0,0,5,0,0,0
"papal_state",1794,1,0,0,0,0,5,0,0,0
"papal_state",1795,1,1,1,1,0,5,0,0,0
"papal_state",1796,1,0,0,0,0,5,0,0,0
"papal_state",1797,2,0,0,0,0,5,0,0,0
"papal_state",1798,1,0,0,0,0,5,0,0,0
"papal_state",1799,1,0,0,0,0,5,0,0,0
"papal_state",1800,3,0,0,0,0,5,0,0,0
"papal_state",1801,3,0,0,0,0,5,0,0,0
"papal_state",1802,7,0,0,0,0,5,0,0,0
"papal_state",1803,3,0,0,0,0,5,0,0,0
"papal_state",1804,4,0,0,0,0,5,0,0,0
"papal_state",1805,2,1,0,1,0,5,0,0,0
"papal_state",1806,1,0,0,0,0,5,0,0,0
"papal_state",1807,2,1,0,1,0,5,0,0,0
"papal_state",1808,4,0,0,0,0,5,0,0,0
"papal_state",1809,4,0,0,0,0,5,0,0,0
"papal_state",1810,5,1,0,1,0,5,0,0,0
"papal_state",1811,2,0,0,0,0,5,0,0,0
"papal_state",1812,4,0,2,0,0,5,0,0,0
"papal_state",1813,1,0,0,0,0,5,0,0,0
"papal_state",1814,1,0,0,0,0,5,0,0,0
"papal_state",1815,1,0,1,0,0,5,0,0,0
"papal_state",1816,7,2,2,1,0,5,0,0,0
"papal_state",1817,2,1,1,1,0,5,0,0,0
"papal_state",1818,4,0,1,0,0,5,0,0,0
"papal_state",1819,3,0,1,0,0,5,0,0,0
"papal_state",1820,7,1,0,1,0,5,0,0,0
"papal_state",1821,5,2,1,1,NA,5,0,0,0
"papal_state",1822,7,1,1,1,NA,5,0,0,0
"papal_state",1823,4,0,0,0,NA,5,0,0,0
"papal_state",1824,3,1,1,1,NA,5,0,0,0
"papal_state",1825,0,0,0,0,NA,5,0,0,0
"papal_state",1826,2,0,0,0,NA,5,1,0,0
"papal_state",1827,3,1,1,1,NA,5,1,0,0
"papal_state",1828,1,0,0,0,NA,5,1,0,0
"papal_state",1829,2,0,0,0,NA,5,1,0,0
"papal_state",1830,2,0,0,0,NA,5,1,0,0
"papal_state",1831,1,0,0,0,NA,5,1,0,0
"papal_state",1832,5,1,0,0,NA,5,1,0,0
"papal_state",1833,5,1,3,3,NA,5,1,0,0
"papal_state",1834,3,0,0,0,NA,5,1,0,0
"papal_state",1835,4,1,0,0,NA,5,1,0,0
"papal_state",1836,1,0,0,0,NA,5,1,0,0
"papal_state",1837,2,0,0,0,NA,5,1,0,0
"papal_state",1838,7,0,0,0,NA,5,1,0,0
"papal_state",1839,3,0,0,0,NA,5,1,0,0
"papal_state",1840,1,0,0,0,NA,5,1,1,0
"papal_state",1841,2,0,0,0,NA,5,1,1,0
"papal_state",1842,5,0,0,0,NA,5,1,1,0
"papal_state",1843,7,0,0,0,NA,5,1,1,0
"papal_state",1844,6,0,1,1,NA,5,1,1,0
"papal_state",1845,2,0,0,0,NA,5,1,1,0
"papal_state",1846,1,0,0,0,NA,5,1,1,0
"papal_state",1847,0,0,0,0,NA,5,1,1,0
"papal_state",1848,0,0,0,0,NA,5,1,1,0
"papal_state",1849,1,1,1,1,NA,5,1,1,0
"papal_state",1850,2,0,0,0,NA,5,1,1,0
"papal_state",1851,0,0,0,0,NA,5,1,1,0
"papal_state",1852,0,0,0,0,NA,5,1,1,0
"papal_state",1853,4,1,1,1,NA,5,1,1,0
"papal_state",1854,3,0,0,0,NA,5,1,1,0
"papal_state",1855,1,0,0,0,NA,5,1,1,0
"papal_state",1856,2,0,0,0,NA,5,1,1,0
"papal_state",1857,3,1,1,1,NA,5,1,1,0
"papal_state",1858,1,1,0,0,NA,5,1,1,0
"papal_state",1859,6,1,1,1,NA,5,1,1,0
"papal_state",1860,5,0,0,0,NA,5,1,1,0
"papal_state",1861,3,0,0,0,NA,5,1,1,0
"papal_state",1862,4,0,0,0,NA,5,1,1,0
"papal_state",1863,4,0,0,0,NA,5,1,1,0
"papal_state",1864,2,0,0,0,NA,5,1,1,0
"papal_state",1865,2,1,0,0,NA,5,1,1,0
"papal_state",1866,3,1,0,0,NA,5,1,1,0
"papal_state",1867,2,0,0,1,NA,5,1,1,0
"papal_state",1868,3,0,0,0,NA,5,1,1,0
"papal_state",1869,6,0,0,0,NA,5,1,1,0
"papal_state",1870,0,0,0,0,NA,5,1,0,1
"papal_state",1871,1,0,0,0,NA,5,1,0,1
"papal_state",1872,2,0,0,0,NA,5,1,0,1
"papal_state",1873,4,2,0,0,NA,5,1,0,1
"papal_state",1874,0,0,0,0,NA,5,1,0,1
"papal_state",1875,11,0,0,0,NA,5,1,0,1
"papal_state",1876,3,0,0,0,NA,5,1,0,1
"papal_state",1877,5,0,0,0,NA,5,1,0,1
"papal_state",1878,4,0,0,0,NA,5,1,0,1
"papal_state",1879,2,0,0,0,NA,5,1,0,1
"papal_state",1880,6,0,0,0,NA,5,1,0,1
"papal_state",1881,5,1,0,0,NA,5,1,0,1
"papal_state",1882,10,1,1,1,NA,5,1,0,1
"papal_state",1883,3,0,0,0,NA,5,1,0,1
"papal_state",1884,6,1,0,0,NA,5,1,0,1
"papal_state",1885,2,0,0,0,NA,5,1,0,1
"papal_state",1886,0,0,0,0,NA,5,1,0,1
"papal_state",1887,2,0,0,0,NA,5,1,0,1
"papal_state",1888,5,0,0,0,NA,5,1,0,1
"papal_state",1889,2,1,0,0,NA,5,1,0,1
"papal_state",1890,6,4,1,1,NA,5,1,0,1
"papal_state",1891,3,1,1,1,NA,5,1,0,1
"papal_state",1892,5,1,0,0,NA,5,1,0,1
"papal_state",1893,1,0,0,0,NA,5,1,0,1
"papal_state",1894,3,0,0,0,NA,5,1,0,1
"papal_state",1895,2,0,0,0,NA,5,1,0,1
"papal_state",1896,6,3,0,0,NA,5,1,0,1
"papal_state",1897,2,0,0,0,NA,5,1,0,1
"papal_state",1898,3,1,0,0,NA,5,1,0,1
"papal_state",1899,4,1,0,0,NA,5,1,0,1
"papal_state",1900,5,1,1,1,NA,5,1,0,1
"sardinia",1770,0,0,0,0,NA,6,0,0,0
"sardinia",1771,0,0,0,0,NA,6,0,0,0
"sardinia",1772,0,0,0,0,NA,6,0,0,0
"sardinia",1773,0,0,0,0,NA,6,0,0,0
"sardinia",1774,0,0,0,0,NA,6,0,0,0
"sardinia",1775,0,0,0,0,NA,6,0,0,0
"sardinia",1776,0,0,0,0,NA,6,0,0,0
"sardinia",1777,0,0,0,0,NA,6,0,0,0
"sardinia",1778,0,0,0,0,NA,6,0,0,0
"sardinia",1779,0,0,0,0,NA,6,0,0,0
"sardinia",1780,0,0,0,0,NA,6,0,0,0
"sardinia",1781,2,0,0,0,0,6,0,0,0
"sardinia",1782,1,0,0,0,0,6,0,0,0
"sardinia",1783,1,0,0,0,0,6,0,0,0
"sardinia",1784,1,0,0,0,0,6,0,0,0
"sardinia",1785,1,0,0,0,0,6,0,0,0
"sardinia",1786,1,0,0,0,0,6,0,0,0
"sardinia",1787,1,0,0,0,0,6,0,0,0
"sardinia",1788,1,0,0,0,0,6,0,0,0
"sardinia",1789,1,0,0,0,0,6,0,0,0
"sardinia",1790,1,0,0,0,0,6,0,0,0
"sardinia",1791,1,0,0,0,0,6,0,0,0
"sardinia",1792,1,0,0,0,0,6,0,0,0
"sardinia",1793,1,0,0,0,0,6,0,0,0
"sardinia",1794,1,0,0,0,0,6,0,0,0
"sardinia",1795,1,0,0,0,0,6,0,0,0
"sardinia",1796,1,0,0,0,0,6,0,0,0
"sardinia",1797,4,0,0,0,0,6,0,0,0
"sardinia",1798,2,0,0,0,0,6,0,0,0
"sardinia",1799,1,0,0,0,0,6,0,0,0
"sardinia",1800,1,0,0,0,0,6,0,0,0
"sardinia",1801,1,0,0,0,0,6,0,0,0
"sardinia",1802,1,0,0,0,0,6,0,0,0
"sardinia",1803,1,0,0,0,0,6,0,0,0
"sardinia",1804,1,0,0,0,0,6,0,0,0
"sardinia",1805,2,0,0,0,0,6,0,0,0
"sardinia",1806,2,0,0,0,0,6,0,0,0
"sardinia",1807,1,0,0,0,0,6,0,0,0
"sardinia",1808,4,1,0,1,0,6,0,0,0
"sardinia",1809,2,0,0,0,0,6,0,0,0
"sardinia",1810,2,0,0,0,0,6,0,0,0
"sardinia",1811,1,0,0,0,0,6,0,0,0
"sardinia",1812,2,0,0,0,0,6,0,0,0
"sardinia",1813,3,0,0,0,0,6,0,0,0
"sardinia",1814,1,0,0,0,0,6,0,0,0
"sardinia",1815,3,0,0,0,0,6,0,0,0
"sardinia",1816,2,0,0,0,0,6,0,0,0
"sardinia",1817,2,0,0,0,0,6,0,0,0
"sardinia",1818,2,0,0,0,0,6,0,0,0
"sardinia",1819,1,0,0,0,0,6,0,0,0
"sardinia",1820,2,2,0,2,0,6,0,0,0
"sardinia",1821,0,0,0,0,NA,6,0,0,0
"sardinia",1822,1,0,0,0,NA,6,0,0,0
"sardinia",1823,1,0,1,1,NA,6,0,0,0
"sardinia",1824,2,0,0,0,NA,6,0,0,0
"sardinia",1825,2,0,0,0,NA,6,0,0,0
"sardinia",1826,0,0,0,0,NA,6,0,0,0
"sardinia",1827,1,0,0,0,NA,6,0,0,0
"sardinia",1828,5,3,1,1,NA,6,0,0,0
"sardinia",1829,0,0,0,0,NA,6,0,0,0
"sardinia",1830,1,0,0,0,NA,6,0,0,0
"sardinia",1831,2,0,0,0,NA,6,0,0,0
"sardinia",1832,3,2,1,1,NA,6,0,0,0
"sardinia",1833,3,0,0,0,NA,6,0,0,0
"sardinia",1834,1,0,0,0,NA,6,0,0,0
"sardinia",1835,7,2,0,0,NA,6,0,0,0
"sardinia",1836,2,0,0,0,NA,6,0,0,0
"sardinia",1837,3,0,0,0,NA,6,0,0,0
"sardinia",1838,1,0,0,0,NA,6,0,0,0
"sardinia",1839,2,0,0,0,NA,6,0,0,0
"sardinia",1840,5,0,0,0,NA,6,1,1,0
"sardinia",1841,5,0,0,0,NA,6,1,1,0
"sardinia",1842,3,0,0,0,NA,6,1,1,0
"sardinia",1843,2,0,0,0,NA,6,1,1,0
"sardinia",1844,1,0,0,0,NA,6,1,1,0
"sardinia",1845,3,0,0,0,NA,6,1,1,0
"sardinia",1846,5,1,0,0,NA,6,1,1,0
"sardinia",1847,4,0,0,0,NA,6,1,1,0
"sardinia",1848,2,0,0,0,NA,6,1,1,0
"sardinia",1849,3,0,0,0,NA,6,1,1,0
"sardinia",1850,4,0,0,0,NA,6,1,1,0
"sardinia",1851,5,0,0,0,NA,6,1,1,0
"sardinia",1852,2,0,0,0,NA,6,1,1,0
"sardinia",1853,6,0,0,0,NA,6,1,1,0
"sardinia",1854,1,0,0,0,NA,6,1,1,0
"sardinia",1855,2,0,0,0,NA,6,1,1,0
"sardinia",1856,8,0,0,0,NA,6,1,1,0
"sardinia",1857,4,0,0,0,NA,6,1,1,0
"sardinia",1858,3,0,0,0,NA,6,1,1,0
"sardinia",1859,2,0,0,0,NA,6,1,1,0
"sardinia",1860,4,0,0,0,NA,6,1,1,0
"sardinia",1861,0,0,0,0,NA,6,1,0,0
"sardinia",1862,0,0,0,0,NA,6,1,0,0
"sardinia",1863,0,0,0,0,NA,6,1,0,0
"sardinia",1864,0,0,0,0,NA,6,1,0,0
"sardinia",1865,3,1,0,0,NA,6,1,0,1
"sardinia",1866,2,0,0,0,NA,6,1,0,1
"sardinia",1867,5,0,0,0,NA,6,1,0,1
"sardinia",1868,1,0,0,0,NA,6,1,0,1
"sardinia",1869,3,0,0,0,NA,6,1,0,1
"sardinia",1870,7,0,0,0,NA,6,1,0,1
"sardinia",1871,3,0,0,0,NA,6,1,0,1
"sardinia",1872,8,0,0,0,NA,6,1,0,1
"sardinia",1873,4,0,0,0,NA,6,1,0,1
"sardinia",1874,5,0,0,0,NA,6,1,0,1
"sardinia",1875,3,0,0,0,NA,6,1,0,1
"sardinia",1876,9,0,0,0,NA,6,1,0,1
"sardinia",1877,4,0,0,0,NA,6,1,0,1
"sardinia",1878,5,1,0,0,NA,6,1,0,1
"sardinia",1879,5,1,0,0,NA,6,1,0,1
"sardinia",1880,5,1,0,0,NA,6,1,0,1
"sardinia",1881,1,0,0,0,NA,6,1,0,1
"sardinia",1882,2,0,0,0,NA,6,1,0,1
"sardinia",1883,2,0,0,0,NA,6,1,0,1
"sardinia",1884,1,0,0,0,NA,6,1,0,1
"sardinia",1885,3,0,0,0,NA,6,1,0,1
"sardinia",1886,4,0,0,0,NA,6,1,0,1
"sardinia",1887,0,0,0,1,NA,6,1,0,1
"sardinia",1888,5,0,0,0,NA,6,1,0,1
"sardinia",1889,4,0,0,0,NA,6,1,0,1
"sardinia",1890,3,0,0,0,NA,6,1,0,1
"sardinia",1891,1,0,0,0,NA,6,1,0,1
"sardinia",1892,2,1,0,0,NA,6,1,0,1
"sardinia",1893,9,1,1,1,NA,6,1,0,1
"sardinia",1894,3,0,0,0,NA,6,1,0,1
"sardinia",1895,2,0,0,0,NA,6,1,0,1
"sardinia",1896,5,1,1,1,NA,6,1,0,1
"sardinia",1897,8,1,0,0,NA,6,1,0,1
"sardinia",1898,3,1,0,0,NA,6,1,0,1
"sardinia",1899,7,2,0,0,NA,6,1,0,1
"sardinia",1900,3,1,0,0,NA,6,1,0,1
"two_sicilies",1770,0,0,0,0,NA,7,0,0,0
"two_sicilies",1771,0,0,0,0,NA,7,0,0,0
"two_sicilies",1772,1,0,0,0,NA,7,0,0,0
"two_sicilies",1773,1,0,0,0,NA,7,0,0,0
"two_sicilies",1774,0,0,0,0,NA,7,0,0,0
"two_sicilies",1775,1,0,0,0,NA,7,0,0,0
"two_sicilies",1776,3,0,0,0,NA,7,0,0,0
"two_sicilies",1777,2,0,0,0,NA,7,0,0,0
"two_sicilies",1778,1,0,0,0,NA,7,0,0,0
"two_sicilies",1779,1,0,1,1,NA,7,0,0,0
"two_sicilies",1780,3,0,0,0,NA,7,0,0,0
"two_sicilies",1781,1,0,0,0,0,7,0,0,0
"two_sicilies",1782,2,0,0,0,0,7,0,0,0
"two_sicilies",1783,4,0,0,0,0,7,0,0,0
"two_sicilies",1784,1,0,0,0,0,7,0,0,0
"two_sicilies",1785,4,0,0,0,0,7,0,0,0
"two_sicilies",1786,3,0,0,0,0,7,0,0,0
"two_sicilies",1787,2,0,0,0,0,7,0,0,0
"two_sicilies",1788,3,0,0,0,0,7,0,0,0
"two_sicilies",1789,2,0,0,0,0,7,0,0,0
"two_sicilies",1790,2,1,0,1,0,7,0,0,0
"two_sicilies",1791,3,0,0,0,0,7,0,0,0
"two_sicilies",1792,1,1,0,1,0,7,0,0,0
"two_sicilies",1793,3,1,1,1,0,7,0,0,0
"two_sicilies",1794,7,2,0,2,0,7,0,0,0
"two_sicilies",1795,2,0,0,0,0,7,0,0,0
"two_sicilies",1796,1,0,0,0,0,7,0,0,0
"two_sicilies",1797,1,0,1,0,0,7,0,0,0
"two_sicilies",1798,2,0,0,0,0,7,0,0,0
"two_sicilies",1799,5,0,0,0,0,7,0,0,0
"two_sicilies",1800,3,0,0,0,0,7,0,0,0
"two_sicilies",1801,2,0,0,0,0,7,0,0,0
"two_sicilies",1802,4,0,0,0,0,7,0,0,0
"two_sicilies",1803,2,0,0,0,0,7,0,0,0
"two_sicilies",1804,1,0,0,0,0,7,0,0,0
"two_sicilies",1805,3,0,0,0,0,7,0,0,0
"two_sicilies",1806,1,0,0,0,0,7,0,0,0
"two_sicilies",1807,4,0,0,0,0,7,0,0,0
"two_sicilies",1808,2,0,0,0,0,7,0,0,0
"two_sicilies",1809,1,0,0,0,0,7,0,0,0
"two_sicilies",1810,2,0,0,0,0,7,0,0,0
"two_sicilies",1811,4,0,0,0,0,7,0,0,0
"two_sicilies",1812,4,0,0,0,0,7,0,0,0
"two_sicilies",1813,4,0,0,0,0,7,0,0,0
"two_sicilies",1814,7,0,0,0,0,7,0,0,0
"two_sicilies",1815,8,1,1,1,0,7,0,0,0
"two_sicilies",1816,7,2,3,2,0,7,0,0,0
"two_sicilies",1817,3,1,1,1,0,7,0,0,0
"two_sicilies",1818,5,2,2,2,0,7,0,0,0
"two_sicilies",1819,8,2,2,2,0,7,0,0,0
"two_sicilies",1820,7,1,1,1,0,7,0,0,0
"two_sicilies",1821,5,0,0,0,NA,7,0,0,0
"two_sicilies",1822,8,1,3,3,NA,7,0,0,0
"two_sicilies",1823,7,0,0,0,NA,7,0,0,0
"two_sicilies",1824,11,0,3,3,NA,7,0,0,0
"two_sicilies",1825,6,0,1,1,NA,7,0,0,0
"two_sicilies",1826,16,4,5,5,NA,7,0,0,0
"two_sicilies",1827,12,3,3,3,NA,7,0,0,0
"two_sicilies",1828,15,1,4,4,NA,7,1,1,0
"two_sicilies",1829,16,1,3,3,NA,7,1,1,0
"two_sicilies",1830,14,0,4,4,NA,7,1,1,0
"two_sicilies",1831,19,1,2,2,NA,7,1,1,0
"two_sicilies",1832,18,2,1,1,NA,7,1,1,0
"two_sicilies",1833,14,0,0,0,NA,7,1,1,0
"two_sicilies",1834,21,1,1,1,NA,7,1,1,0
"two_sicilies",1835,19,2,1,1,NA,7,1,1,0
"two_sicilies",1836,13,2,2,2,NA,7,1,1,0
"two_sicilies",1837,12,0,1,1,NA,7,1,1,0
"two_sicilies",1838,19,2,3,3,NA,7,1,1,0
"two_sicilies",1839,25,0,0,0,NA,7,1,1,0
"two_sicilies",1840,16,2,2,2,NA,7,1,1,0
"two_sicilies",1841,14,1,0,0,NA,7,1,1,0
"two_sicilies",1842,9,0,0,0,NA,7,1,1,0
"two_sicilies",1843,14,1,0,0,NA,7,1,1,0
"two_sicilies",1844,14,1,1,1,NA,7,1,1,0
"two_sicilies",1845,16,1,1,1,NA,7,1,1,0
"two_sicilies",1846,15,1,1,1,NA,7,1,1,0
"two_sicilies",1847,6,1,0,0,NA,7,1,1,0
"two_sicilies",1848,9,1,0,0,NA,7,1,1,0
"two_sicilies",1849,6,1,1,1,NA,7,1,1,0
"two_sicilies",1850,10,2,0,0,NA,7,1,1,0
"two_sicilies",1851,10,2,1,1,NA,7,1,1,0
"two_sicilies",1852,13,0,0,0,NA,7,1,1,0
"two_sicilies",1853,14,0,0,0,NA,7,1,1,0
"two_sicilies",1854,6,1,0,0,NA,7,1,1,0
"two_sicilies",1855,8,0,0,0,NA,7,1,1,0
"two_sicilies",1856,11,0,0,0,NA,7,1,1,0
"two_sicilies",1857,15,0,0,0,NA,7,1,1,0
"two_sicilies",1858,11,0,0,0,NA,7,1,1,0
"two_sicilies",1859,8,0,0,0,NA,7,1,1,0
"two_sicilies",1860,7,0,0,0,NA,7,1,1,0
"two_sicilies",1861,0,0,0,0,NA,7,1,0,0
"two_sicilies",1862,0,0,0,0,NA,7,1,0,0
"two_sicilies",1863,0,0,0,0,NA,7,1,0,0
"two_sicilies",1864,0,0,0,0,NA,7,1,0,0
"two_sicilies",1865,6,0,0,0,NA,7,1,0,1
"two_sicilies",1866,4,0,0,0,NA,7,1,0,1
"two_sicilies",1867,6,0,0,0,NA,7,1,0,1
"two_sicilies",1868,3,0,0,0,NA,7,1,0,1
"two_sicilies",1869,5,0,0,0,NA,7,1,0,1
"two_sicilies",1870,2,0,0,0,NA,7,1,0,1
"two_sicilies",1871,9,0,0,0,NA,7,1,0,1
"two_sicilies",1872,15,0,0,0,NA,7,1,0,1
"two_sicilies",1873,11,0,0,0,NA,7,1,0,1
"two_sicilies",1874,6,0,0,0,NA,7,1,0,1
"two_sicilies",1875,15,2,0,0,NA,7,1,0,1
"two_sicilies",1876,10,1,0,0,NA,7,1,0,1
"two_sicilies",1877,3,0,0,0,NA,7,1,0,1
"two_sicilies",1878,7,0,0,0,NA,7,1,0,1
"two_sicilies",1879,6,0,0,0,NA,7,1,0,1
"two_sicilies",1880,7,0,1,1,NA,7,1,0,1
"two_sicilies",1881,4,0,0,0,NA,7,1,0,1
"two_sicilies",1882,4,0,0,0,NA,7,1,0,1
"two_sicilies",1883,1,0,0,0,NA,7,1,0,1
"two_sicilies",1884,1,0,0,0,NA,7,1,0,1
"two_sicilies",1885,2,0,0,0,NA,7,1,0,1
"two_sicilies",1886,3,0,0,0,NA,7,1,0,1
"two_sicilies",1887,3,0,0,0,NA,7,1,0,1
"two_sicilies",1888,1,0,0,0,NA,7,1,0,1
"two_sicilies",1889,1,0,0,0,NA,7,1,0,1
"two_sicilies",1890,2,0,0,0,NA,7,1,0,1
"two_sicilies",1891,2,1,0,0,NA,7,1,0,1
"two_sicilies",1892,4,0,0,0,NA,7,1,0,1
"two_sicilies",1893,6,0,0,0,NA,7,1,0,1
"two_sicilies",1894,6,1,0,0,NA,7,1,0,1
"two_sicilies",1895,2,0,0,0,NA,7,1,0,1
"two_sicilies",1896,3,0,0,0,NA,7,1,0,1
"two_sicilies",1897,2,0,0,0,NA,7,1,0,1
"two_sicilies",1898,0,0,0,0,NA,7,1,0,1
"two_sicilies",1899,2,0,0,0,NA,7,1,0,1
"two_sicilies",1900,1,0,0,0,NA,7,1,0,1
"venetia",1770,0,0,0,0,NA,8,0,0,0
"venetia",1771,0,0,0,0,NA,8,0,0,0
"venetia",1772,0,0,0,0,NA,8,0,0,0
"venetia",1773,0,0,0,0,NA,8,0,0,0
"venetia",1774,0,0,0,0,NA,8,0,0,0
"venetia",1775,0,0,0,0,NA,8,0,0,0
"venetia",1776,0,0,0,0,NA,8,0,0,0
"venetia",1777,0,0,0,0,NA,8,0,0,0
"venetia",1778,0,0,0,0,NA,8,0,0,0
"venetia",1779,0,0,0,0,NA,8,0,0,0
"venetia",1780,0,0,0,0,NA,8,0,0,0
"venetia",1781,3,0,0,0,0,8,0,0,0
"venetia",1782,1,0,0,0,0,8,0,0,0
"venetia",1783,1,0,0,0,0,8,0,0,0
"venetia",1784,1,0,0,0,0,8,0,0,0
"venetia",1785,1,0,0,0,0,8,0,0,0
"venetia",1786,1,0,0,0,0,8,0,0,0
"venetia",1787,1,0,0,0,0,8,0,0,0
"venetia",1788,1,1,0,1,0,8,0,0,0
"venetia",1789,1,0,0,0,0,8,0,0,0
"venetia",1790,3,0,0,0,0,8,0,0,0
"venetia",1791,3,0,0,0,0,8,0,0,0
"venetia",1792,2,0,0,0,0,8,0,0,0
"venetia",1793,7,1,0,1,0,8,0,0,0
"venetia",1794,1,0,0,0,0,8,0,0,0
"venetia",1795,5,1,0,1,0,8,0,0,0
"venetia",1796,5,2,1,1,0,8,0,0,0
"venetia",1797,2,0,0,0,0,8,0,0,0
"venetia",1798,1,0,0,0,0,8,0,0,0
"venetia",1799,1,0,0,0,0,8,0,0,0
"venetia",1800,1,0,0,0,0,8,0,0,0
"venetia",1801,3,1,1,1,1,8,1,0,0
"venetia",1802,3,0,0,0,1,8,1,0,0
"venetia",1803,8,1,0,1,1,8,1,0,0
"venetia",1804,8,2,0,2,1,8,1,0,0
"venetia",1805,7,0,0,0,1,8,1,0,0
"venetia",1806,1,0,0,0,1,8,1,0,0
"venetia",1807,4,0,0,0,1,8,1,0,0
"venetia",1808,2,1,0,1,1,8,1,0,0
"venetia",1809,4,0,0,0,1,8,1,0,0
"venetia",1810,7,1,1,1,1,8,1,0,0
"venetia",1811,1,0,0,0,1,8,1,0,0
"venetia",1812,6,2,3,2,1,8,1,0,0
"venetia",1813,4,3,3,3,1,8,1,0,0
"venetia",1814,3,0,0,0,1,8,1,0,0
"venetia",1815,4,0,1,0,1,8,1,0,0
"venetia",1816,4,2,0,2,1,8,1,0,0
"venetia",1817,2,0,0,0,1,8,1,0,0
"venetia",1818,3,0,0,0,1,8,1,0,0
"venetia",1819,3,0,2,1,1,8,1,0,0
"venetia",1820,2,0,0,0,1,8,1,0,0
"venetia",1821,1,0,0,0,NA,8,1,0,0
"venetia",1822,2,1,0,0,NA,8,1,0,0
"venetia",1823,1,1,1,1,NA,8,1,0,0
"venetia",1824,2,0,0,0,NA,8,1,0,0
"venetia",1825,1,0,0,0,NA,8,1,0,0
"venetia",1826,3,0,1,1,NA,8,1,0,0
"venetia",1827,2,0,0,0,NA,8,1,0,0
"venetia",1828,3,0,0,0,NA,8,1,0,0
"venetia",1829,1,0,0,0,NA,8,1,0,0
"venetia",1830,4,1,1,1,NA,8,1,0,0
"venetia",1831,2,0,0,0,NA,8,1,0,0
