"state","year","copyright","post1801","copyright_post1801","repeated_count","season_count","state1"
"d_modena",1818,0,1,0,1,4.44444465637207,1
"d_modena",1819,0,1,0,0.333333343267441,4.44444465637207,1
"d_modena",1820,0,1,0,0.333333343267441,4.44444465637207,1
"d_parma",1781,0,0,0,1,4.44444465637207,2
"d_parma",1782,0,0,0,1,4.44444465637207,2
"d_parma",1783,0,0,0,0,4.44444465637207,2
"d_parma",1784,0,0,0,1.33333337306976,4.44444465637207,2
"d_parma",1785,0,0,0,0.333333343267441,4.44444465637207,2
"d_parma",1786,0,0,0,1.33333337306976,4.44444465637207,2
"d_parma",1787,0,0,0,0.666666686534882,4.44444465637207,2
"d_parma",1788,0,0,0,0.666666686534882,4.44444465637207,2
"d_parma",1789,0,0,0,0.333333343267441,4.44444465637207,2
"d_parma",1790,0,0,0,0,4.44444465637207,2
"d_parma",1791,0,0,0,1,4.44444465637207,2
"d_parma",1792,0,0,0,0.333333343267441,4.44444465637207,2
"d_parma",1793,0,0,0,1,4.44444465637207,2
"d_parma",1794,0,0,0,0,4.44444465637207,2
"d_parma",1795,0,0,0,0,4.44444465637207,2
"d_parma",1796,0,0,0,1.33333337306976,4.44444465637207,2
"d_parma",1797,0,0,0,0.666666686534882,4.44444465637207,2
"d_parma",1798,0,0,0,0.333333343267441,4.44444465637207,2
"d_parma",1799,0,0,0,0,4.44444465637207,2
"d_parma",1800,0,0,0,0,8.88888931274414,2
"d_parma",1801,0,1,0,1,4.44444465637207,2
"d_parma",1802,0,1,0,0.666666686534882,4.44444465637207,2
"d_parma",1803,0,1,0,0.333333343267441,4.44444465637207,2
"d_parma",1804,0,1,0,0,4.44444465637207,2
"d_parma",1805,0,1,0,1.33333337306976,4.44444465637207,2
"d_parma",1806,0,1,0,0.333333343267441,4.44444465637207,2
"d_parma",1807,0,1,0,0.666666686534882,4.44444465637207,2
"d_parma",1808,0,1,0,1.33333337306976,4.44444465637207,2
"d_parma",1809,0,1,0,0,4.44444465637207,2
"d_parma",1810,0,1,0,0.666666686534882,4.44444465637207,2
"d_parma",1811,0,1,0,0,4.44444465637207,2
"d_parma",1812,0,1,0,0,4.44444465637207,2
"d_parma",1813,0,1,0,0.333333343267441,4.44444465637207,2
"d_parma",1814,0,1,0,0.666666686534882,4.44444465637207,2
"d_parma",1815,0,1,0,1,4.44444465637207,2
"d_parma",1816,0,1,0,0,4.44444465637207,2
"d_parma",1817,0,1,0,0.666666686534882,4.44444465637207,2
"d_parma",1818,0,1,0,0.666666686534882,4.44444465637207,2
"d_parma",1819,0,1,0,0.666666686534882,4.44444465637207,2
"d_parma",1820,0,1,0,1.33333337306976,4.44444465637207,2
"gd_tuscany",1781,0,0,0,0.333333343267441,4.44444465637207,3
"gd_tuscany",1782,0,0,0,0.333333343267441,4.44444465637207,3
"gd_tuscany",1783,0,0,0,1.33333337306976,4.44444465637207,3
"gd_tuscany",1784,0,0,0,0.333333343267441,4.44444465637207,3
"gd_tuscany",1785,0,0,0,0.333333343267441,4.44444465637207,3
"gd_tuscany",1786,0,0,0,0,4.44444465637207,3
"gd_tuscany",1787,0,0,0,0,4.44444465637207,3
"gd_tuscany",1788,0,0,0,1.33333337306976,4.44444465637207,3
"gd_tuscany",1789,0,0,0,1,4.44444465637207,3
"gd_tuscany",1790,0,0,0,0.666666686534882,4.44444465637207,3
"gd_tuscany",1791,0,0,0,0.666666686534882,4.44444465637207,3
"gd_tuscany",1792,0,0,0,0,4.44444465637207,3
"gd_tuscany",1793,0,0,0,0.666666686534882,4.44444465637207,3
"gd_tuscany",1794,0,0,0,0.666666686534882,4.44444465637207,3
"gd_tuscany",1795,0,0,0,0.666666686534882,4.44444465637207,3
"gd_tuscany",1796,0,0,0,1,4.44444465637207,3
"gd_tuscany",1797,0,0,0,0.666666686534882,4.44444465637207,3
"gd_tuscany",1798,0,0,0,1,4.44444465637207,3
"gd_tuscany",1799,0,0,0,0.666666686534882,4.44444465637207,3
"gd_tuscany",1800,0,0,0,0.666666686534882,4.44444465637207,3
"gd_tuscany",1801,0,1,0,1,8.88888931274414,3
"gd_tuscany",1802,0,1,0,0.333333343267441,8.88888931274414,3
"gd_tuscany",1803,0,1,0,0.666666686534882,4.44444465637207,3
"gd_tuscany",1804,0,1,0,0,8.88888931274414,3
"gd_tuscany",1805,0,1,0,1.33333337306976,4.44444465637207,3
"gd_tuscany",1806,0,1,0,1,4.44444465637207,3
"gd_tuscany",1807,0,1,0,0.666666686534882,4.44444465637207,3
"gd_tuscany",1808,0,1,0,0.666666686534882,13.3333330154419,3
"gd_tuscany",1809,0,1,0,0.666666686534882,8.88888931274414,3
"gd_tuscany",1810,0,1,0,0,8.88888931274414,3
"gd_tuscany",1811,0,1,0,0,4.44444465637207,3
"gd_tuscany",1812,0,1,0,0,4.44444465637207,3
"gd_tuscany",1813,0,1,0,0.333333343267441,4.44444465637207,3
"gd_tuscany",1814,0,1,0,1.33333337306976,8.88888931274414,3
"gd_tuscany",1815,0,1,0,1,4.44444465637207,3
"gd_tuscany",1816,0,1,0,0.333333343267441,4.44444465637207,3
"gd_tuscany",1817,0,1,0,1.33333337306976,4.44444465637207,3
"gd_tuscany",1818,0,1,0,1,4.44444465637207,3
"gd_tuscany",1819,0,1,0,0.333333343267441,4.44444465637207,3
"gd_tuscany",1820,0,1,0,1.33333337306976,4.44444465637207,3
"lombardy",1781,1,0,0,0.666666686534882,4.44444465637207,4
"lombardy",1782,1,0,0,0.666666686534882,4.44444465637207,4
"lombardy",1783,1,0,0,0.666666686534882,4.44444465637207,4
"lombardy",1784,1,0,0,1,4.44444465637207,4
"lombardy",1785,1,0,0,0.333333343267441,4.44444465637207,4
"lombardy",1786,1,0,0,0.333333343267441,4.44444465637207,4
"lombardy",1787,1,0,0,0.333333343267441,4.44444465637207,4
"lombardy",1788,1,0,0,0.666666686534882,4.44444465637207,4
"lombardy",1789,1,0,0,0.333333343267441,4.44444465637207,4
"lombardy",1790,1,0,0,0,4.44444465637207,4
"lombardy",1791,1,0,0,0,4.44444465637207,4
"lombardy",1792,1,0,0,1,4.44444465637207,4
"lombardy",1793,1,0,0,0,8.88888931274414,4
"lombardy",1794,1,0,0,1,4.44444465637207,4
"lombardy",1795,1,0,0,1,4.44444465637207,4
"lombardy",1796,1,0,0,0.333333343267441,4.44444465637207,4
"lombardy",1797,1,0,0,1.33333337306976,4.44444465637207,4
"lombardy",1798,1,0,0,0,4.44444465637207,4
"lombardy",1799,1,0,0,0,4.44444465637207,4
"lombardy",1800,1,0,0,1,4.44444465637207,4
"lombardy",1801,1,1,1,2,17.7777786254883,4
"lombardy",1802,1,1,1,1.66666662693024,22.2222213745117,4
"lombardy",1803,1,1,1,1.66666662693024,13.3333330154419,4
"lombardy",1804,1,1,1,1.33333337306976,22.2222213745117,4
"lombardy",1805,1,1,1,1.33333337306976,22.2222213745117,4
"lombardy",1806,1,1,1,1.66666662693024,17.7777786254883,4
"lombardy",1807,1,1,1,1,8.88888931274414,4
"lombardy",1808,1,1,1,2,17.7777786254883,4
"lombardy",1809,1,1,1,1.33333337306976,17.7777786254883,4
"lombardy",1810,1,1,1,1.66666662693024,22.2222213745117,4
"lombardy",1811,1,1,1,1,17.7777786254883,4
"lombardy",1812,1,1,1,2,35.5555572509766,4
"lombardy",1813,1,1,1,1.66666662693024,26.6666660308838,4
"lombardy",1814,1,1,1,2,35.5555572509766,4
"lombardy",1815,1,1,1,1,40,4
"lombardy",1816,1,1,1,2,31.1111106872559,4
"lombardy",1817,1,1,1,1.33333337306976,26.6666660308838,4
"lombardy",1818,1,1,1,1.33333337306976,22.2222213745117,4
"lombardy",1819,1,1,1,2,22.2222213745117,4
"lombardy",1820,1,1,1,1.66666662693024,17.7777786254883,4
"papal_state",1781,0,0,0,0.333333343267441,8.88888931274414,5
"papal_state",1782,0,0,0,1.33333337306976,4.44444465637207,5
"papal_state",1783,0,0,0,0.666666686534882,4.44444465637207,5
"papal_state",1784,0,0,0,1.33333337306976,4.44444465637207,5
"papal_state",1785,0,0,0,1.33333337306976,4.44444465637207,5
"papal_state",1786,0,0,0,0.333333343267441,4.44444465637207,5
"papal_state",1787,0,0,0,1.33333337306976,4.44444465637207,5
"papal_state",1788,0,0,0,1.33333337306976,4.44444465637207,5
"papal_state",1789,0,0,0,1,4.44444465637207,5
"papal_state",1790,0,0,0,0,4.44444465637207,5
"papal_state",1791,0,0,0,0.333333343267441,4.44444465637207,5
"papal_state",1792,0,0,0,0.333333343267441,4.44444465637207,5
"papal_state",1793,0,0,0,1.33333337306976,4.44444465637207,5
"papal_state",1794,0,0,0,1.33333337306976,4.44444465637207,5
"papal_state",1795,0,0,0,1.33333337306976,4.44444465637207,5
"papal_state",1796,0,0,0,0,4.44444465637207,5
"papal_state",1797,0,0,0,0.666666686534882,8.88888931274414,5
"papal_state",1798,0,0,0,1.33333337306976,4.44444465637207,5
"papal_state",1799,0,0,0,1,4.44444465637207,5
"papal_state",1800,0,0,0,1.33333337306976,13.3333330154419,5
"papal_state",1801,0,1,0,0.333333343267441,13.3333330154419,5
"papal_state",1802,0,1,0,0,31.1111106872559,5
"papal_state",1803,0,1,0,0.333333343267441,13.3333330154419,5
"papal_state",1804,0,1,0,0.666666686534882,17.7777786254883,5
"papal_state",1805,0,1,0,1.33333337306976,8.88888931274414,5
"papal_state",1806,0,1,0,0.333333343267441,4.44444465637207,5
"papal_state",1807,0,1,0,0.333333343267441,8.88888931274414,5
"papal_state",1808,0,1,0,1,17.7777786254883,5
"papal_state",1809,0,1,0,0,17.7777786254883,5
"papal_state",1810,0,1,0,0.666666686534882,22.2222213745117,5
"papal_state",1811,0,1,0,0.666666686534882,8.88888931274414,5
"papal_state",1812,0,1,0,1,17.7777786254883,5
"papal_state",1813,0,1,0,0.666666686534882,4.44444465637207,5
"papal_state",1814,0,1,0,1,4.44444465637207,5
"papal_state",1815,0,1,0,1.33333337306976,4.44444465637207,5
"papal_state",1816,0,1,0,1,31.1111106872559,5
"papal_state",1817,0,1,0,0.333333343267441,8.88888931274414,5
"papal_state",1818,0,1,0,0,17.7777786254883,5
"papal_state",1819,0,1,0,0.333333343267441,13.3333330154419,5
"papal_state",1820,0,1,0,0.333333343267441,31.1111106872559,5
"sardinia",1781,0,0,0,1,8.88888931274414,6
"sardinia",1782,0,0,0,0.666666686534882,4.44444465637207,6
"sardinia",1783,0,0,0,0.333333343267441,4.44444465637207,6
"sardinia",1784,0,0,0,0,4.44444465637207,6
"sardinia",1785,0,0,0,0.333333343267441,4.44444465637207,6
"sardinia",1786,0,0,0,0,4.44444465637207,6
"sardinia",1787,0,0,0,0,4.44444465637207,6
"sardinia",1788,0,0,0,0.666666686534882,4.44444465637207,6
"sardinia",1789,0,0,0,0.333333343267441,4.44444465637207,6
"sardinia",1790,0,0,0,0.333333343267441,4.44444465637207,6
"sardinia",1791,0,0,0,0.333333343267441,4.44444465637207,6
"sardinia",1792,0,0,0,0.333333343267441,4.44444465637207,6
"sardinia",1793,0,0,0,0,4.44444465637207,6
"sardinia",1794,0,0,0,0.333333343267441,4.44444465637207,6
"sardinia",1795,0,0,0,0.333333343267441,4.44444465637207,6
"sardinia",1796,0,0,0,0.333333343267441,4.44444465637207,6
"sardinia",1797,0,0,0,0.333333343267441,17.7777786254883,6
"sardinia",1798,0,0,0,0,8.88888931274414,6
"sardinia",1799,0,0,0,1,4.44444465637207,6
"sardinia",1800,0,0,0,1,4.44444465637207,6
"sardinia",1801,0,1,0,1.33333337306976,4.44444465637207,6
"sardinia",1802,0,1,0,0,4.44444465637207,6
"sardinia",1803,0,1,0,1,4.44444465637207,6
"sardinia",1804,0,1,0,0,4.44444465637207,6
"sardinia",1805,0,1,0,0.333333343267441,8.88888931274414,6
"sardinia",1806,0,1,0,0.333333343267441,8.88888931274414,6
"sardinia",1807,0,1,0,0.666666686534882,4.44444465637207,6
"sardinia",1808,0,1,0,1,17.7777786254883,6
"sardinia",1809,0,1,0,1.33333337306976,8.88888931274414,6
"sardinia",1810,0,1,0,1.33333337306976,8.88888931274414,6
"sardinia",1811,0,1,0,0.333333343267441,4.44444465637207,6
"sardinia",1812,0,1,0,0.333333343267441,8.88888931274414,6
"sardinia",1813,0,1,0,1,13.3333330154419,6
"sardinia",1814,0,1,0,0,4.44444465637207,6
"sardinia",1815,0,1,0,0,13.3333330154419,6
"sardinia",1816,0,1,0,0,8.88888931274414,6
"sardinia",1817,0,1,0,0.666666686534882,8.88888931274414,6
"sardinia",1818,0,1,0,1,8.88888931274414,6
"sardinia",1819,0,1,0,0.666666686534882,4.44444465637207,6
"sardinia",1820,0,1,0,0.333333343267441,8.88888931274414,6
"two_sicilies",1781,0,0,0,0.666666686534882,4.44444465637207,7
"two_sicilies",1782,0,0,0,0,8.88888931274414,7
"two_sicilies",1783,0,0,0,0.333333343267441,17.7777786254883,7
"two_sicilies",1784,0,0,0,0.333333343267441,4.44444465637207,7
"two_sicilies",1785,0,0,0,0,17.7777786254883,7
"two_sicilies",1786,0,0,0,1.33333337306976,13.3333330154419,7
"two_sicilies",1787,0,0,0,1.33333337306976,8.88888931274414,7
"two_sicilies",1788,0,0,0,1.33333337306976,13.3333330154419,7
"two_sicilies",1789,0,0,0,0,8.88888931274414,7
"two_sicilies",1790,0,0,0,0,8.88888931274414,7
"two_sicilies",1791,0,0,0,0.666666686534882,13.3333330154419,7
"two_sicilies",1792,0,0,0,0,4.44444465637207,7
"two_sicilies",1793,0,0,0,0,13.3333330154419,7
"two_sicilies",1794,0,0,0,0.666666686534882,31.1111106872559,7
"two_sicilies",1795,0,0,0,0.666666686534882,8.88888931274414,7
"two_sicilies",1796,0,0,0,0.333333343267441,4.44444465637207,7
"two_sicilies",1797,0,0,0,0.333333343267441,4.44444465637207,7
"two_sicilies",1798,0,0,0,1,8.88888931274414,7
"two_sicilies",1799,0,0,0,0.333333343267441,22.2222213745117,7
"two_sicilies",1800,0,0,0,1.33333337306976,13.3333330154419,7
"two_sicilies",1801,0,1,0,1,8.88888931274414,7
"two_sicilies",1802,0,1,0,0,17.7777786254883,7
"two_sicilies",1803,0,1,0,0.666666686534882,8.88888931274414,7
"two_sicilies",1804,0,1,0,0.666666686534882,4.44444465637207,7
"two_sicilies",1805,0,1,0,1.33333337306976,13.3333330154419,7
"two_sicilies",1806,0,1,0,0.333333343267441,4.44444465637207,7
"two_sicilies",1807,0,1,0,1,17.7777786254883,7
"two_sicilies",1808,0,1,0,0.666666686534882,8.88888931274414,7
"two_sicilies",1809,0,1,0,1,4.44444465637207,7
"two_sicilies",1810,0,1,0,0.333333343267441,8.88888931274414,7
"two_sicilies",1811,0,1,0,1.33333337306976,17.7777786254883,7
"two_sicilies",1812,0,1,0,1,17.7777786254883,7
"two_sicilies",1813,0,1,0,0.333333343267441,17.7777786254883,7
"two_sicilies",1814,0,1,0,0,31.1111106872559,7
"two_sicilies",1815,0,1,0,0,35.5555572509766,7
"two_sicilies",1816,0,1,0,0.666666686534882,31.1111106872559,7
"two_sicilies",1817,0,1,0,0,13.3333330154419,7
"two_sicilies",1818,0,1,0,1,22.2222213745117,7
"two_sicilies",1819,0,1,0,1.33333337306976,35.5555572509766,7
"two_sicilies",1820,0,1,0,0.333333343267441,31.1111106872559,7
"venetia",1781,1,0,0,1,13.3333330154419,8
"venetia",1782,1,0,0,0,4.44444465637207,8
"venetia",1783,1,0,0,0.333333343267441,4.44444465637207,8
"venetia",1784,1,0,0,1,4.44444465637207,8
"venetia",1785,1,0,0,0.666666686534882,4.44444465637207,8
"venetia",1786,1,0,0,1,4.44444465637207,8
"venetia",1787,1,0,0,1,4.44444465637207,8
"venetia",1788,1,0,0,0.666666686534882,4.44444465637207,8
"venetia",1789,1,0,0,0,4.44444465637207,8
"venetia",1790,1,0,0,1,13.3333330154419,8
"venetia",1791,1,0,0,0,13.3333330154419,8
"venetia",1792,1,0,0,0,8.88888931274414,8
"venetia",1793,1,0,0,1.33333337306976,31.1111106872559,8
"venetia",1794,1,0,0,1.33333337306976,4.44444465637207,8
"venetia",1795,1,0,0,1.33333337306976,22.2222213745117,8
"venetia",1796,1,0,0,1,22.2222213745117,8
"venetia",1797,1,0,0,0.666666686534882,8.88888931274414,8
"venetia",1798,1,0,0,1,4.44444465637207,8
"venetia",1799,1,0,0,1,4.44444465637207,8
"venetia",1800,1,0,0,0,4.44444465637207,8
"venetia",1801,1,1,1,1.66666662693024,13.3333330154419,8
"venetia",1802,1,1,1,1.33333337306976,13.3333330154419,8
"venetia",1803,1,1,1,1.66666662693024,35.5555572509766,8
"venetia",1804,1,1,1,1.66666662693024,35.5555572509766,8
"venetia",1805,1,1,1,1,31.1111106872559,8
"venetia",1806,1,1,1,1.66666662693024,4.44444465637207,8
"venetia",1807,1,1,1,2.33333325386047,17.7777786254883,8
"venetia",1808,1,1,1,2,8.88888931274414,8
"venetia",1809,1,1,1,2,17.7777786254883,8
"venetia",1810,1,1,1,1.33333337306976,31.1111106872559,8
"venetia",1811,1,1,1,1.33333337306976,4.44444465637207,8
"venetia",1812,1,1,1,1,26.6666660308838,8
"venetia",1813,1,1,1,1.66666662693024,17.7777786254883,8
"venetia",1814,1,1,1,1.33333337306976,13.3333330154419,8
"venetia",1815,1,1,1,1.66666662693024,17.7777786254883,8
"venetia",1816,1,1,1,1.66666662693024,17.7777786254883,8
"venetia",1817,1,1,1,1.66666662693024,8.88888931274414,8
"venetia",1818,1,1,1,1.33333337306976,13.3333330154419,8
"venetia",1819,1,1,1,1.66666662693024,13.3333330154419,8
"venetia",1820,1,1,1,2,8.88888931274414,8
